,toss_decision,avgTeam1,avgTeam2,avgWckTeam1,avgWckTeam2,team1_toss_win,team1_bat
662,1,0.949438202247191,0.8202247191011236,0.0,0.8333333333333333,0.0,0
663,0,0.9044943820224719,0.7022471910112359,1.0,0.0,1.0,1
664,1,0.7584269662921348,0.8258426966292135,0.8333333333333333,0.8333333333333333,0.0,0
665,1,0.949438202247191,0.8539325842696629,0.0,0.6666666666666666,0.0,0
666,1,0.7584269662921348,0.8202247191011236,0.8333333333333333,0.8333333333333333,0.0,0
667,1,0.8539325842696629,0.7022471910112359,0.6666666666666666,0.0,0.0,0
668,1,0.949438202247191,0.8258426966292135,0.0,0.8333333333333333,0.0,0
669,1,0.8370786516853932,0.8202247191011236,0.8333333333333333,0.8333333333333333,0.0,0
670,1,0.7584269662921348,0.949438202247191,0.8333333333333333,0.0,0.0,0
671,0,0.8539325842696629,0.9044943820224719,0.6666666666666666,1.0,1.0,1
672,1,0.8202247191011236,0.8258426966292135,0.8333333333333333,0.8333333333333333,0.0,0
673,1,0.7022471910112359,0.8370786516853932,0.0,0.8333333333333333,0.0,0
674,1,0.9044943820224719,0.7584269662921348,1.0,0.8333333333333333,0.0,0
675,0,0.7022471910112359,0.8370786516853932,0.0,0.8333333333333333,1.0,1
676,1,0.8202247191011236,0.8258426966292135,0.8333333333333333,0.8333333333333333,0.0,0
677,0,0.8539325842696629,0.9044943820224719,0.6666666666666666,1.0,1.0,1
678,0,0.949438202247191,0.7022471910112359,0.0,0.0,1.0,1
679,1,0.8258426966292135,0.8370786516853932,0.8333333333333333,0.8333333333333333,0.0,0
680,1,0.8539325842696629,0.7584269662921348,0.6666666666666666,0.8333333333333333,0.0,0
681,1,0.9044943820224719,0.949438202247191,1.0,0.0,0.0,0
682,1,0.8202247191011236,0.7022471910112359,0.8333333333333333,0.0,0.0,0
683,1,0.8370786516853932,0.7584269662921348,0.8333333333333333,0.8333333333333333,0.0,0
684,1,0.7022471910112359,0.8258426966292135,0.0,0.8333333333333333,0.0,0
685,1,0.8202247191011236,0.8370786516853932,0.8333333333333333,0.8333333333333333,0.0,0
686,1,0.7584269662921348,0.9044943820224719,0.8333333333333333,1.0,0.0,0
687,1,0.8539325842696629,0.949438202247191,0.6666666666666666,0.0,0.0,0
688,0,0.7022471910112359,0.7584269662921348,0.0,0.8333333333333333,1.0,1
689,0,0.9044943820224719,0.8258426966292135,1.0,0.8333333333333333,1.0,1
690,0,0.8539325842696629,0.8202247191011236,0.6666666666666666,0.8333333333333333,1.0,1
691,1,0.8370786516853932,0.949438202247191,0.8333333333333333,0.0,0.0,0
692,1,0.9044943820224719,0.949438202247191,1.0,0.0,0.0,0
693,1,0.8258426966292135,0.7022471910112359,0.8333333333333333,0.0,0.0,0
694,1,0.9044943820224719,0.8258426966292135,1.0,0.8333333333333333,0.0,0
695,1,0.9044943820224719,0.949438202247191,1.0,0.0,0.0,0
696,1,0.9269662921348314,0.9831460674157303,0.8333333333333333,0.8333333333333333,0.0,0
697,1,0.898876404494382,0.9662921348314606,0.8333333333333333,0.8333333333333333,0.0,0
698,1,0.9382022471910112,0.9550561797752809,0.8333333333333333,1.0,0.0,0
699,1,0.8820224719101123,0.8820224719101123,0.8333333333333333,0.8333333333333333,0.0,0
700,0,0.9382022471910112,0.9831460674157303,0.8333333333333333,0.8333333333333333,1.0,1
701,1,0.9662921348314606,0.8820224719101123,0.8333333333333333,0.8333333333333333,0.0,0
702,1,0.9550561797752809,0.9269662921348314,1.0,0.8333333333333333,0.0,0
703,0,0.8820224719101123,0.898876404494382,0.8333333333333333,0.8333333333333333,1.0,1
704,1,0.9550561797752809,0.8820224719101123,1.0,0.8333333333333333,0.0,0
705,1,0.9662921348314606,0.9382022471910112,0.8333333333333333,0.8333333333333333,0.0,0
706,1,0.898876404494382,0.9269662921348314,0.8333333333333333,0.8333333333333333,0.0,0
707,1,0.9831460674157303,0.8820224719101123,0.8333333333333333,0.8333333333333333,0.0,0
708,1,0.8820224719101123,0.9382022471910112,0.8333333333333333,0.8333333333333333,0.0,0
709,1,0.9269662921348314,0.8820224719101123,0.8333333333333333,0.8333333333333333,0.0,0
710,1,0.9550561797752809,0.9831460674157303,1.0,0.8333333333333333,0.0,0
711,1,0.9382022471910112,0.898876404494382,0.8333333333333333,0.8333333333333333,0.0,0
712,1,0.9269662921348314,0.9662921348314606,0.8333333333333333,0.8333333333333333,0.0,0
713,0,0.9831460674157303,0.8820224719101123,0.8333333333333333,0.8333333333333333,1.0,1
714,1,0.9550561797752809,0.898876404494382,1.0,0.8333333333333333,0.0,0
715,1,0.9269662921348314,0.9382022471910112,0.8333333333333333,0.8333333333333333,0.0,0
716,1,0.8820224719101123,0.9662921348314606,0.8333333333333333,0.8333333333333333,0.0,0
717,1,0.898876404494382,0.8820224719101123,0.8333333333333333,0.8333333333333333,0.0,0
718,1,0.9662921348314606,0.9831460674157303,0.8333333333333333,0.8333333333333333,0.0,0
719,1,0.8820224719101123,0.9550561797752809,0.8333333333333333,1.0,0.0,0
720,1,0.8820224719101123,0.9831460674157303,0.8333333333333333,0.8333333333333333,0.0,0
721,1,0.9662921348314606,0.9382022471910112,0.8333333333333333,0.8333333333333333,0.0,0
722,1,0.9550561797752809,0.8820224719101123,1.0,0.8333333333333333,0.0,0
723,1,0.8820224719101123,0.9269662921348314,0.8333333333333333,0.8333333333333333,0.0,0
724,1,0.9662921348314606,0.9831460674157303,0.8333333333333333,0.8333333333333333,0.0,0
725,1,0.9382022471910112,0.898876404494382,0.8333333333333333,0.8333333333333333,0.0,0
726,1,0.9269662921348314,0.9550561797752809,0.8333333333333333,1.0,0.0,0
727,1,0.8820224719101123,0.8820224719101123,0.8333333333333333,0.8333333333333333,0.0,0
728,0,0.9831460674157303,0.898876404494382,0.8333333333333333,0.8333333333333333,1.0,1
729,0,0.9550561797752809,0.9382022471910112,1.0,0.8333333333333333,1.0,1
730,1,0.9269662921348314,0.9662921348314606,0.8333333333333333,0.8333333333333333,0.0,0
731,1,0.9550561797752809,0.8820224719101123,1.0,0.8333333333333333,0.0,0
732,1,0.8820224719101123,0.9382022471910112,0.8333333333333333,0.8333333333333333,0.0,0
733,1,0.9662921348314606,0.898876404494382,0.8333333333333333,0.8333333333333333,0.0,0
734,1,0.9269662921348314,0.9831460674157303,0.8333333333333333,0.8333333333333333,0.0,0
735,1,0.8820224719101123,0.9382022471910112,0.8333333333333333,0.8333333333333333,0.0,0
736,1,0.898876404494382,0.9831460674157303,0.8333333333333333,0.8333333333333333,0.0,0
737,1,0.9269662921348314,0.8820224719101123,0.8333333333333333,0.8333333333333333,0.0,0
738,1,0.9662921348314606,0.8820224719101123,0.8333333333333333,0.8333333333333333,0.0,0
739,1,0.9550561797752809,0.9831460674157303,1.0,0.8333333333333333,0.0,0
740,1,0.898876404494382,0.8820224719101123,0.8333333333333333,0.8333333333333333,0.0,0
741,0,0.9382022471910112,0.9269662921348314,0.8333333333333333,0.8333333333333333,1.0,1
742,1,0.9662921348314606,0.9550561797752809,0.8333333333333333,1.0,0.0,0
743,1,0.898876404494382,0.8820224719101123,0.8333333333333333,0.8333333333333333,0.0,0
744,1,0.9269662921348314,0.8820224719101123,0.8333333333333333,0.8333333333333333,0.0,0
745,1,0.9831460674157303,0.9382022471910112,0.8333333333333333,0.8333333333333333,0.0,0
746,0,0.9550561797752809,0.898876404494382,1.0,0.8333333333333333,1.0,1
747,1,0.8820224719101123,0.9662921348314606,0.8333333333333333,0.8333333333333333,0.0,0
748,0,0.8820224719101123,0.9382022471910112,0.8333333333333333,0.8333333333333333,1.0,1
749,1,0.898876404494382,0.9269662921348314,0.8333333333333333,0.8333333333333333,0.0,0
750,1,0.9831460674157303,0.8820224719101123,0.8333333333333333,0.8333333333333333,0.0,0
751,1,0.9662921348314606,0.9550561797752809,0.8333333333333333,1.0,0.0,0
752,0,0.9831460674157303,0.9550561797752809,0.8333333333333333,1.0,1.0,1
753,1,0.898876404494382,0.9382022471910112,0.8333333333333333,0.8333333333333333,0.0,0
754,1,0.9382022471910112,0.9831460674157303,0.8333333333333333,0.8333333333333333,0.0,0
755,0,0.9550561797752809,0.9831460674157303,1.0,0.8333333333333333,1.0,1
